d_spell,f_spell,champion,side,assists,damage_objectives,damage_building,damage_turrets,deaths,kda,kills,level,time_cc,damage_taken,turret_kills,vision_score,damage_total,gold_earned,role,minions_killed,region,assists_per_level,damage_obj_per_level,damage_building_per_level,damage_turrets_per_level,deaths_per_level,kills_per_level,time_cc_per_level,damage_taken_per_level,turret_kills_per_level,vision_score_per_level,damage_total_per_level,gold_earned_per_level
4.0,11.0,LeeSin,Side.blue,4.0,1072.0,10754.0,1072.0,5.0,2.2,7.0,14.0,22.0,29803.0,0.0,36.0,162921,12517,TopLane_Jungle,Few,EU,0.2857142857142857,76.57142857142857,768.1428571428571,76.57142857142857,0.35714285714285715,0.5,1.5714285714285714,2128.785714285714,0.0,2.5714285714285716,11637.214285714286,894.0714285714286
4.0,11.0,LeeSin,Side.blue,4.0,0.0,20296.0,0.0,6.0,0.833333333,1.0,12.0,,21765.0,1.0,14.0,118443,7250,TopLane_Jungle,Few,EU,0.3333333333333333,0.0,1691.3333333333333,0.0,0.5,0.08333333333333333,1.0,1813.75,0.08333333333333333,1.1666666666666667,9870.25,604.1666666666666
,14.0,Camille,Side.blue,11.0,11275.0,19256.0,11275.0,3.0,6.0,7.0,16.0,,25149.0,5.0,27.0,144802,13438,TopLane_Jungle,Many,EU,0.6875,704.6875,1203.5,704.6875,0.1875,0.4375,1.0,1571.8125,0.3125,1.6875,9050.125,839.875
4.0,3.0,Lucian,Side.blue,6.0,2723.0,11458.0,2723.0,4.0,2.75,5.0,14.0,3.0,16318.0,3.0,22.0,138225,10799,Other,Many,EU,0.42857142857142855,194.5,818.4285714285714,194.5,0.2857142857142857,0.35714285714285715,0.21428571428571427,1165.5714285714287,0.21428571428571427,1.5714285714285714,9873.214285714286,771.3571428571429
12.0,,Camille,Side.red,8.0,1082.0,5545.0,1082.0,8.0,1.375,3.0,16.0,20.0,25221.0,1.0,22.0,104425,10889,TopLane_Jungle,Many,EU,0.5,67.625,346.5625,67.625,0.5,0.1875,1.25,1576.3125,0.0625,1.375,6526.5625,680.5625
12.0,4.0,Viktor,Side.blue,8.0,4529.0,9506.0,4529.0,9.0,1.5555555559999998,6.0,18.0,33.0,29833.0,2.0,45.0,226562,16026,Other,Many,EU,0.4444444444444444,251.61111111111111,528.1111111111111,251.61111111111111,0.5,0.3333333333333333,1.8333333333333333,1657.388888888889,0.1111111111111111,2.5,12586.777777777777,890.3333333333334
4.0,12.0,Irelia,Side.red,4.0,973.0,4542.0,973.0,7.0,0.7142857140000001,1.0,13.0,8.0,17708.0,0.0,10.0,89397,7605,Other,Many,EU,0.3076923076923077,74.84615384615384,349.38461538461536,74.84615384615384,0.5384615384615384,0.07692307692307693,0.6153846153846154,1362.1538461538462,0.0,0.7692307692307693,6876.692307692308,585.0
4.0,12.0,Leblanc,Side.blue,10.0,2179.0,3079.0,2179.0,7.0,3.0,11.0,18.0,15.0,40827.0,1.0,34.0,198309,16932,Other,Many,EU,0.5555555555555556,121.05555555555556,171.05555555555554,121.05555555555556,0.3888888888888889,0.6111111111111112,0.8333333333333334,2268.1666666666665,0.05555555555555555,1.8888888888888888,11017.166666666666,940.6666666666666
11.0,4.0,XinZhao,Side.red,5.0,4521.0,33432.0,4521.0,5.0,2.8,9.0,15.0,13.0,30236.0,2.0,36.0,199206,13581,TopLane_Jungle,Few,EU,0.3333333333333333,301.4,2228.8,301.4,0.3333333333333333,0.6,0.8666666666666667,2015.7333333333333,0.13333333333333333,2.4,13280.4,905.4
4.0,14.0,Qiyana,Side.blue,11.0,1027.0,4366.0,1027.0,10.0,1.6,5.0,15.0,24.0,28438.0,,23.0,133784,11199,Other,Many,EU,0.7333333333333333,68.46666666666667,291.06666666666666,68.46666666666667,0.6666666666666666,0.3333333333333333,1.6,1895.8666666666666,0.06369501574555428,1.5333333333333334,8918.933333333332,746.6
4.0,12.0,Vex,Side.blue,9.0,2373.0,6335.0,2373.0,5.0,2.6,4.0,16.0,50.0,21281.0,,45.0,184876,13514,Other,Many,EU,0.5625,148.3125,395.9375,148.3125,0.3125,0.25,3.125,1330.0625,0.05325971491937879,2.8125,11554.75,844.625
4.0,12.0,Rumble,Side.red,2.0,0.0,81.0,0.0,9.0,0.8888888890000001,6.0,13.0,17.0,21423.0,0.0,21.0,98397,9549,TopLane_Jungle,Many,EU,0.15384615384615385,0.0,6.230769230769231,0.0,0.6923076923076923,0.46153846153846156,1.3076923076923077,1647.923076923077,0.0,1.6153846153846154,7569.0,734.5384615384615
14.0,4.0,Yone,Side.red,3.0,3592.0,5784.0,3592.0,6.0,1.5,6.0,13.0,9.0,16514.0,1.0,9.0,95395,8465,Other,Many,EU,0.23076923076923078,276.3076923076923,444.9230769230769,276.3076923076923,0.46153846153846156,0.46153846153846156,0.6923076923076923,1270.3076923076924,0.07692307692307693,0.6923076923076923,7338.076923076923,651.1538461538462
14.0,12.0,Camille,Side.red,7.0,8669.0,8669.0,8669.0,6.0,2.666666667,9.0,14.0,18.0,29717.0,2.0,12.0,118483,13624,TopLane_Jungle,Many,EU,0.5,619.2142857142857,619.2142857142857,619.2142857142857,0.42857142857142855,0.6428571428571429,1.2857142857142858,2122.6428571428573,0.14285714285714285,0.8571428571428571,8463.07142857143,973.1428571428571
11.0,4.0,Kayn,Side.red,9.0,4170.0,31689.0,4170.0,3.0,8.666666667000001,17.0,17.0,9.0,26334.0,2.0,22.0,211389,15881,TopLane_Jungle,Few,EU,0.5294117647058824,245.2941176470588,1864.0588235294117,245.2941176470588,0.17647058823529413,1.0,0.5294117647058824,1549.0588235294117,0.11764705882352941,1.2941176470588236,12434.64705882353,934.1764705882352
4.0,14.0,Lux,Side.blue,9.0,446.0,613.0,446.0,9.0,1.4444444440000002,4.0,13.0,,13557.0,0.0,79.0,56937,10099,Other,Few,EU,0.6923076923076923,34.30769230769231,47.15384615384615,34.30769230769231,0.6923076923076923,0.3076923076923077,3.0,1042.8461538461538,0.0,6.076923076923077,4379.7692307692305,776.8461538461538
12.0,4.0,Kennen,Side.red,3.0,7986.0,15114.0,7986.0,4.0,2.25,6.0,15.0,17.0,14865.0,3.0,33.0,111998,13334,TopLane_Jungle,Many,EU,0.2,532.4,1007.6,532.4,0.26666666666666666,0.4,1.1333333333333333,991.0,0.2,2.2,7466.533333333334,888.9333333333333
4.0,12.0,TwistedFate,Side.red,6.0,55.0,1797.0,55.0,8.0,1.125,3.0,11.0,27.0,18007.0,0.0,9.0,56397,7001,Other,Few,EU,0.5454545454545454,5.0,163.36363636363637,5.0,0.7272727272727273,0.2727272727272727,2.4545454545454546,1637.0,0.0,0.8181818181818182,5127.0,636.4545454545455
4.0,12.0,Singed,Side.red,11.0,1840.0,7657.0,,1.0,20.0,9.0,15.0,28.0,14167.0,1.0,24.0,91541,11210,TopLane_Jungle,Many,EU,0.7333333333333333,122.66666666666667,510.46666666666664,,0.06666666666666667,0.6,1.8666666666666667,944.4666666666667,0.06666666666666667,1.6,6102.733333333334,747.3333333333334
4.0,12.0,Lucian,Side.blue,2.0,7135.0,11550.0,7135.0,8.0,2.0,14.0,15.0,4.0,23240.0,3.0,18.0,148616,13970,Other,Many,EU,0.13333333333333333,475.6666666666667,770.0,475.6666666666667,0.5333333333333333,0.9333333333333333,0.26666666666666666,1549.3333333333333,0.2,1.2,9907.733333333334,931.3333333333334
11.0,4.0,XinZhao,Side.red,10.0,199.0,14797.0,199.0,9.0,2.222222222,10.0,14.0,21.0,,0.0,,137417,11399,TopLane_Jungle,Few,EU,0.7142857142857143,14.214285714285714,1056.9285714285713,14.214285714285714,0.6428571428571429,0.7142857142857143,1.5,2313.0730896328814,0.0,2.001543141932618,9815.5,814.2142857142857
14.0,4.0,Vladimir,Side.blue,4.0,839.0,839.0,839.0,10.0,0.5,1.0,13.0,4.0,26560.0,0.0,17.0,105784,7952,Other,Many,EU,0.3076923076923077,64.53846153846153,64.53846153846153,64.53846153846153,0.7692307692307693,0.07692307692307693,0.3076923076923077,2043.076923076923,0.0,1.3076923076923077,8137.2307692307695,611.6923076923077
4.0,12.0,Akshan,Side.blue,1.0,2261.0,3495.0,,7.0,0.857142857,5.0,12.0,0.0,15801.0,1.0,11.0,87738,8809,TopLane_Jungle,Many,EU,0.08333333333333333,188.41666666666666,291.25,,0.5833333333333334,0.4166666666666667,0.0,1316.75,0.08333333333333333,0.9166666666666666,7311.5,734.0833333333334
4.0,12.0,Veigar,Side.red,6.0,1548.0,1548.0,1548.0,9.0,1.0,3.0,12.0,16.0,17500.0,0.0,9.0,58052,7626,Other,Few,EU,0.5,129.0,129.0,129.0,0.75,0.25,1.3333333333333333,1458.3333333333333,0.0,0.75,4837.666666666667,635.5
4.0,1.0,Lucian,Side.blue,12.0,4960.0,9692.0,4960.0,7.0,2.571428571,6.0,15.0,1.0,23310.0,2.0,29.0,166994,12616,Other,Many,EU,0.8,330.6666666666667,646.1333333333333,330.6666666666667,0.4666666666666667,0.4,0.06666666666666667,1554.0,0.13333333333333333,1.9333333333333333,11132.933333333332,841.0666666666667
4.0,14.0,Thresh,Side.red,22.0,48.0,862.0,48.0,3.0,8.0,2.0,11.0,22.0,12192.0,0.0,35.0,18578,7003,Other,Few,EU,2.0,4.363636363636363,78.36363636363636,4.363636363636363,0.2727272727272727,0.18181818181818182,2.0,1108.3636363636363,0.0,3.1818181818181817,1688.909090909091,636.6363636363636
4.0,12.0,Xerath,Side.red,8.0,0.0,3208.0,0.0,10.0,1.0,2.0,13.0,17.0,17628.0,0.0,12.0,95285,7888,Other,Many,EU,0.6153846153846154,0.0,246.76923076923077,0.0,0.7692307692307693,0.15384615384615385,1.3076923076923077,1356.0,0.0,0.9230769230769231,7329.615384615385,606.7692307692307
14.0,4.0,Thresh,Side.red,12.0,60.0,1377.0,60.0,9.0,1.333333333,0.0,13.0,34.0,24297.0,0.0,102.0,30389,7548,Other,Few,EU,0.9230769230769231,4.615384615384615,105.92307692307692,4.615384615384615,0.6923076923076923,0.0,2.6153846153846154,1869.0,0.0,7.846153846153846,2337.6153846153848,580.6153846153846
12.0,14.0,Qiyana,Side.red,9.0,1834.0,4520.0,1834.0,6.0,3.833333333,14.0,17.0,30.0,22910.0,1.0,24.0,131496,14583,TopLane_Jungle,Many,EU,0.5294117647058824,107.88235294117646,265.88235294117646,107.88235294117646,0.35294117647058826,0.8235294117647058,1.7647058823529411,1347.6470588235295,0.058823529411764705,1.411764705882353,7735.058823529412,857.8235294117648
4.0,3.0,Twitch,Side.blue,7.0,1670.0,3223.0,1670.0,15.0,1.133333333,10.0,12.0,8.0,20433.0,0.0,16.0,70384,10113,Other,Few,EU,0.5833333333333334,139.16666666666666,268.5833333333333,139.16666666666666,1.25,0.8333333333333334,0.6666666666666666,1702.75,0.0,1.3333333333333333,5865.333333333333,842.75
3.0,4.0,Ashe,Side.red,6.0,2230.0,3109.0,2230.0,10.0,0.9,3.0,13.0,,22046.0,1.0,34.0,109057,10743,Other,Many,EU,0.46153846153846156,171.53846153846155,239.15384615384616,171.53846153846155,0.7692307692307693,0.23076923076923078,3.0,1695.8461538461538,0.07692307692307693,2.6153846153846154,8389.0,826.3846153846154
3.0,4.0,Xerath,Side.blue,15.0,2405.0,4013.0,2405.0,4.0,4.75,4.0,14.0,32.0,,1.0,52.0,84183,10141,Other,Few,EU,1.0714285714285714,171.78571428571428,286.64285714285717,171.78571428571428,0.2857142857142857,0.2857142857142857,2.2857142857142856,969.923477058526,0.07142857142857142,3.7142857142857144,6013.071428571428,724.3571428571429
4.0,12.0,Kennen,Side.blue,11.0,5189.0,5189.0,5189.0,9.0,2.666666667,13.0,16.0,24.0,24941.0,2.0,36.0,153792,15631,TopLane_Jungle,Many,EU,0.6875,324.3125,324.3125,324.3125,0.5625,0.8125,1.5,1558.8125,0.125,2.25,9612.0,976.9375
4.0,12.0,Yone,Side.red,8.0,2450.0,20367.0,2450.0,9.0,1.333333333,4.0,17.0,24.0,28549.0,2.0,35.0,278961,14130,Other,Many,EU,0.47058823529411764,144.11764705882354,1198.0588235294117,144.11764705882354,0.5294117647058824,0.23529411764705882,1.411764705882353,1679.3529411764705,0.11764705882352941,2.0588235294117645,16409.470588235294,831.1764705882352
4.0,12.0,Vex,Side.red,4.0,1399.0,1399.0,1399.0,0.0,10.0,6.0,12.0,21.0,6219.0,2.0,15.0,75845,8178,Other,Many,EU,0.3333333333333333,116.58333333333333,116.58333333333333,116.58333333333333,0.0,0.5,1.75,518.25,0.16666666666666666,1.25,6320.416666666667,681.5
4.0,6.0,Warwick,Side.red,6.0,2080.0,22055.0,,5.0,2.4,6.0,13.0,21.0,20126.0,0.0,14.0,93746,8560,TopLane_Jungle,Many,EU,0.46153846153846156,160.0,1696.5384615384614,,0.38461538461538464,0.46153846153846156,1.6153846153846154,1548.1538461538462,0.0,1.0769230769230769,7211.2307692307695,658.4615384615385
11.0,4.0,LeeSin,Side.red,10.0,0.0,9999.0,0.0,2.0,10.0,10.0,14.0,21.0,,0.0,18.0,122678,11061,TopLane_Jungle,Few,EU,0.7142857142857143,0.0,714.2142857142857,0.0,0.14285714285714285,0.7142857142857143,1.5,2187.1162103596794,0.0,1.2857142857142858,8762.714285714286,790.0714285714286
4.0,7.0,Jinx,Side.blue,14.0,9658.0,15420.0,9658.0,4.0,5.25,7.0,12.0,16.0,12435.0,3.0,21.0,117074,11291,Other,Many,EU,1.1666666666666667,804.8333333333334,1285.0,804.8333333333334,0.3333333333333333,0.5833333333333334,1.3333333333333333,1036.25,0.25,1.75,9756.166666666666,940.9166666666666
4.0,11.0,Nidalee,Side.blue,7.0,0.0,,0.0,7.0,2.0,7.0,11.0,0.0,21228.0,0.0,17.0,82151,9054,TopLane_Jungle,Few,EU,0.6363636363636364,0.0,1558.3238863020001,0.0,0.6363636363636364,0.6363636363636364,0.0,1929.8181818181818,0.0,1.5454545454545454,7468.272727272727,823.0909090909091
4.0,12.0,Jayce,Side.blue,3.0,11642.0,17857.0,,5.0,1.2,3.0,16.0,6.0,15156.0,5.0,20.0,198544,13871,TopLane_Jungle,Many,EU,0.1875,727.625,1116.0625,,0.3125,0.1875,0.375,947.25,0.3125,1.25,12409.0,866.9375
4.0,14.0,Teemo,Side.red,8.0,6914.0,16246.0,6914.0,3.0,6.666666667,12.0,18.0,35.0,19559.0,4.0,25.0,178385,16130,TopLane_Jungle,Many,EU,0.4444444444444444,384.1111111111111,902.5555555555555,384.1111111111111,0.16666666666666666,0.6666666666666666,1.9444444444444444,1086.611111111111,0.2222222222222222,1.3888888888888888,9910.277777777777,896.1111111111111
,1.0,Lucian,Side.red,6.0,3752.0,17266.0,3752.0,7.0,1.857142857,7.0,15.0,1.0,17763.0,2.0,28.0,156159,12318,Other,Many,EU,0.4,250.13333333333333,1151.0666666666666,250.13333333333333,0.4666666666666667,0.4666666666666667,0.06666666666666667,1184.2,0.13333333333333333,1.8666666666666667,10410.6,821.2
11.0,4.0,XinZhao,Side.red,7.0,1270.0,24166.0,1270.0,6.0,2.333333333,7.0,13.0,14.0,23623.0,1.0,23.0,128321,11055,TopLane_Jungle,Few,EU,0.5384615384615384,97.6923076923077,1858.923076923077,97.6923076923077,0.46153846153846156,0.5384615384615384,1.0769230769230769,1817.1538461538462,0.07692307692307693,1.7692307692307692,9870.846153846154,850.3846153846154
,4.0,Kassadin,Side.blue,3.0,801.0,801.0,801.0,6.0,1.5,6.0,13.0,13.0,19084.0,0.0,10.0,64733,8527,Other,Many,EU,0.23076923076923078,61.61538461538461,61.61538461538461,61.61538461538461,0.46153846153846156,0.46153846153846156,1.0,1468.0,0.0,0.7692307692307693,4979.461538461538,655.9230769230769
4.0,14.0,Kalista,Side.red,7.0,10884.0,27761.0,10884.0,0.0,17.0,10.0,15.0,11.0,13584.0,3.0,21.0,174025,15553,Other,Many,EU,0.4666666666666667,725.6,1850.7333333333333,725.6,0.0,0.6666666666666666,0.7333333333333333,905.6,0.2,1.4,11601.666666666666,1036.8666666666666
,4.0,Lucian,Side.blue,5.0,509.0,2526.0,509.0,17.0,0.647058824,6.0,16.0,5.0,29250.0,0.0,35.0,179873,13430,Other,Many,EU,0.3125,31.8125,157.875,31.8125,1.0625,0.375,0.3125,1828.125,0.0,2.1875,11242.0625,839.375
4.0,12.0,Singed,Side.blue,17.0,1674.0,5662.0,1674.0,8.0,3.25,9.0,16.0,25.0,30053.0,1.0,11.0,90479,12362,TopLane_Jungle,Many,EU,1.0625,104.625,353.875,104.625,0.5,0.5625,1.5625,1878.3125,0.0625,0.6875,5654.9375,772.625
12.0,4.0,Corki,Side.red,2.0,8190.0,27015.0,8190.0,3.0,5.333333333,14.0,18.0,6.0,18512.0,,39.0,325825,20585,Other,Many,EU,0.1111111111111111,455.0,1500.8333333333333,455.0,0.16666666666666666,0.7777777777777778,0.3333333333333333,1028.4444444444443,0.06852084680025856,2.1666666666666665,18101.38888888889,1143.611111111111
3.0,4.0,Vayne,Side.red,11.0,4865.0,10268.0,4865.0,7.0,2.857142857,9.0,12.0,6.0,14686.0,1.0,19.0,98483,11483,Other,Many,EU,0.9166666666666666,405.4166666666667,855.6666666666666,405.4166666666667,0.5833333333333334,0.75,0.5,1223.8333333333333,0.08333333333333333,1.5833333333333333,8206.916666666666,956.9166666666666
4.0,11.0,Qiyana,Side.blue,6.0,4859.0,32697.0,4859.0,4.0,4.75,13.0,15.0,18.0,,3.0,15.0,152687,12808,TopLane_Jungle,Few,EU,0.4,323.93333333333334,2179.8,323.93333333333334,0.26666666666666666,0.8666666666666667,1.2,1737.1104537485685,0.2,1.0,10179.133333333333,853.8666666666667
12.0,4.0,Viktor,Side.blue,6.0,165.0,1949.0,165.0,5.0,2.4,6.0,16.0,23.0,16627.0,1.0,29.0,202905,13718,Other,Many,EU,0.375,10.3125,121.8125,10.3125,0.3125,0.375,1.4375,1039.1875,0.0625,1.8125,12681.5625,857.375
4.0,14.0,Qiyana,Side.blue,2.0,1574.0,5050.0,1574.0,6.0,1.833333333,9.0,15.0,15.0,18109.0,1.0,20.0,119710,12106,Other,Many,EU,0.13333333333333333,104.93333333333334,336.6666666666667,104.93333333333334,0.4,0.6,1.0,1207.2666666666667,0.06666666666666667,1.3333333333333333,7980.666666666667,807.0666666666667
14.0,4.0,Yasuo,Side.blue,4.0,146.0,2730.0,146.0,7.0,1.0,3.0,11.0,8.0,14578.0,0.0,13.0,75811,7088,Other,Many,EU,0.36363636363636365,13.272727272727273,248.1818181818182,13.272727272727273,0.6363636363636364,0.2727272727272727,0.7272727272727273,1325.2727272727273,0.0,1.1818181818181819,6891.909090909091,644.3636363636364
4.0,12.0,TahmKench,Side.red,0.0,4717.0,6744.0,4717.0,5.0,1.0,5.0,12.0,33.0,24993.0,1.0,16.0,64886,7755,TopLane_Jungle,Many,EU,0.0,393.0833333333333,562.0,393.0833333333333,0.4166666666666667,0.4166666666666667,2.75,2082.75,0.08333333333333333,1.3333333333333333,5407.166666666667,646.25
12.0,4.0,Jax,Side.red,4.0,2891.0,,2891.0,6.0,1.0,2.0,18.0,10.0,28911.0,1.0,27.0,190811,13414,TopLane_Jungle,Many,EU,0.2222222222222222,160.61111111111111,710.5867542832341,160.61111111111111,0.3333333333333333,0.1111111111111111,0.5555555555555556,1606.1666666666667,0.05555555555555555,1.5,10600.611111111111,745.2222222222222
4.0,,Fizz,Side.red,3.0,1867.0,3046.0,1867.0,9.0,0.666666667,3.0,17.0,9.0,28980.0,2.0,27.0,153449,13748,Other,Many,EU,0.17647058823529413,109.82352941176471,179.1764705882353,109.82352941176471,0.5294117647058824,0.17647058823529413,0.5294117647058824,1704.7058823529412,0.11764705882352941,1.588235294117647,9026.411764705883,808.7058823529412
4.0,,Vex,Side.blue,7.0,3455.0,3455.0,3455.0,1.0,11.0,4.0,12.0,14.0,5683.0,1.0,19.0,84601,8190,Other,Many,EU,0.5833333333333334,287.9166666666667,287.9166666666667,287.9166666666667,0.08333333333333333,0.3333333333333333,1.1666666666666667,473.5833333333333,0.08333333333333333,1.5833333333333333,7050.083333333333,682.5
4.0,11.0,Khazix,Side.blue,5.0,0.0,25448.0,0.0,13.0,0.923076923,7.0,15.0,11.0,39994.0,1.0,36.0,153121,14424,TopLane_Jungle,Few,EU,0.3333333333333333,0.0,1696.5333333333333,0.0,0.8666666666666667,0.4666666666666667,0.7333333333333333,2666.266666666667,0.06666666666666667,2.4,10208.066666666668,961.6
4.0,12.0,Sylas,Side.blue,10.0,5956.0,8074.0,5956.0,7.0,2.571428571,8.0,16.0,33.0,31976.0,4.0,23.0,153395,13812,Other,Many,EU,0.625,372.25,504.625,372.25,0.4375,0.5,2.0625,1998.5,0.25,1.4375,9587.1875,863.25
4.0,,Warwick,Side.red,2.0,0.0,12713.0,0.0,4.0,3.25,11.0,13.0,21.0,28507.0,0.0,13.0,133334,11549,TopLane_Jungle,Few,EU,0.15384615384615385,0.0,977.9230769230769,0.0,0.3076923076923077,0.8461538461538461,1.6153846153846154,2192.846153846154,0.0,1.0,10256.461538461539,888.3846153846154
4.0,7.0,Aphelios,Side.red,15.0,7825.0,14678.0,7825.0,5.0,5.0,10.0,15.0,31.0,15224.0,3.0,27.0,170069,14582,Other,Many,EU,1.0,521.6666666666666,978.5333333333333,521.6666666666666,0.3333333333333333,0.6666666666666666,2.066666666666667,1014.9333333333333,0.2,1.8,11337.933333333332,972.1333333333333
14.0,4.0,Lulu,Side.red,14.0,1246.0,3616.0,1246.0,8.0,1.75,0.0,14.0,32.0,20587.0,0.0,102.0,23050,9348,Other,Few,EU,1.0,89.0,258.2857142857143,89.0,0.5714285714285714,0.0,2.2857142857142856,1470.5,0.0,7.285714285714286,1646.4285714285713,667.7142857142857
4.0,14.0,Rakan,Side.red,31.0,502.0,,502.0,5.0,6.8,3.0,13.0,43.0,11046.0,1.0,82.0,17284,9251,Other,Few,EU,2.3846153846153846,38.61538461538461,110.50313746051586,38.61538461538461,0.38461538461538464,0.23076923076923078,3.3076923076923075,849.6923076923077,0.07692307692307693,6.3076923076923075,1329.5384615384614,711.6153846153846
,4.0,Nami,Side.red,36.0,1463.0,2913.0,1463.0,9.0,4.555555556,5.0,18.0,28.0,19684.0,1.0,118.0,35603,15063,Other,Few,EU,2.0,81.27777777777777,161.83333333333334,81.27777777777777,0.5,0.2777777777777778,1.5555555555555556,1093.5555555555557,0.05555555555555555,6.555555555555555,1977.9444444444443,836.8333333333334
4.0,14.0,Rakan,Side.red,34.0,952.0,2091.0,,6.0,5.666666667,0.0,13.0,29.0,17020.0,2.0,70.0,18017,7787,Other,Few,EU,2.6153846153846154,73.23076923076923,160.84615384615384,,0.46153846153846156,0.0,2.230769230769231,1309.2307692307693,0.15384615384615385,5.384615384615385,1385.923076923077,599.0
4.0,21.0,Soraka,Side.red,23.0,577.0,2413.0,577.0,2.0,11.5,0.0,14.0,39.0,15101.0,0.0,79.0,31503,8707,Other,Few,EU,1.6428571428571428,41.214285714285715,172.35714285714286,41.214285714285715,0.14285714285714285,0.0,2.7857142857142856,1078.642857142857,0.0,5.642857142857143,2250.214285714286,621.9285714285714
14.0,4.0,Thresh,Side.red,4.0,0.0,414.0,0.0,4.0,1.25,1.0,10.0,29.0,12024.0,0.0,47.0,19742,5081,Other,Few,EU,0.4,0.0,41.4,0.0,0.4,0.1,2.9,1202.4,0.0,4.7,1974.2,508.1
4.0,11.0,Kayn,Side.red,6.0,0.0,25225.0,0.0,10.0,1.4,8.0,14.0,7.0,33811.0,0.0,17.0,164591,11634,TopLane_Jungle,Few,EU,0.42857142857142855,0.0,1801.7857142857142,0.0,0.7142857142857143,0.5714285714285714,0.5,2415.0714285714284,0.0,1.2142857142857142,11756.5,831.0
4.0,12.0,Sylas,Side.blue,1.0,4401.0,4508.0,4401.0,8.0,1.375,10.0,12.0,23.0,23279.0,1.0,7.0,66572,8843,Other,Many,EU,0.08333333333333333,366.75,375.6666666666667,366.75,0.6666666666666666,0.8333333333333334,1.9166666666666667,1939.9166666666667,0.08333333333333333,0.5833333333333334,5547.666666666667,736.9166666666666
12.0,4.0,Sylas,Side.blue,7.0,3265.0,4766.0,3265.0,3.0,7.333333333333333,15.0,16.0,36.0,26886.0,1.0,30.0,164800,14963,TopLane_Jungle,Many,EU,0.4375,204.0625,297.875,204.0625,0.1875,0.9375,2.25,1680.375,0.0625,1.875,10300.0,935.1875
4.0,11.0,Gragas,Side.red,4.0,0.0,9649.0,0.0,0.0,8.0,4.0,12.0,9.0,13349.0,0.0,22.0,96453,7340,TopLane_Jungle,Few,EU,0.3333333333333333,0.0,804.0833333333334,0.0,0.0,0.3333333333333333,0.75,1112.4166666666667,0.0,1.8333333333333333,8037.75,611.6666666666666
7.0,4.0,Jhin,Side.red,9.0,6069.0,6069.0,6069.0,6.0,2.666666667,7.0,12.0,13.0,17594.0,1.0,21.0,128406,11124,Other,Many,EU,0.75,505.75,505.75,505.75,0.5,0.5833333333333334,1.0833333333333333,1466.1666666666667,0.08333333333333333,1.75,10700.5,927.0
4.0,12.0,Yone,Side.red,10.0,2186.0,11596.0,2186.0,11.0,1.545454545,7.0,16.0,15.0,31682.0,0.0,17.0,165951,12973,Other,Many,EU,0.625,136.625,724.75,136.625,0.6875,0.4375,0.9375,1980.125,0.0,1.0625,10371.9375,810.8125
3.0,4.0,Karthus,Side.red,8.0,1757.0,8748.0,1757.0,5.0,1.8,1.0,15.0,24.0,18469.0,2.0,44.0,179917,11489,Other,Many,EU,0.5333333333333333,117.13333333333334,583.2,117.13333333333334,0.3333333333333333,0.06666666666666667,1.6,1231.2666666666667,0.13333333333333333,2.933333333333333,11994.466666666667,765.9333333333333
7.0,4.0,Sona,Side.red,8.0,2420.0,4631.0,2420.0,1.0,12.0,4.0,10.0,6.0,6879.0,0.0,37.0,14618,6421,Other,Few,EU,0.8,242.0,463.1,242.0,0.1,0.4,0.6,687.9,0.0,3.7,1461.8,642.1
12.0,14.0,Ekko,Side.red,3.0,2887.0,2887.0,2887.0,1.0,20.0,17.0,16.0,17.0,18227.0,1.0,24.0,187227,14849,Other,Many,EU,0.1875,180.4375,180.4375,180.4375,0.0625,1.0625,1.0625,1139.1875,0.0625,1.5,11701.6875,928.0625
,12.0,Sylas,Side.red,1.0,747.0,747.0,747.0,5.0,1.0,4.0,12.0,17.0,15423.0,0.0,16.0,68541,7862,Other,Many,EU,0.08333333333333333,62.25,62.25,62.25,0.4166666666666667,0.3333333333333333,1.4166666666666667,1285.25,0.0,1.3333333333333333,5711.75,655.1666666666666
